date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,MarginPurchaseTodayBalance_delta,ShortSaleTodayBalance_delta
2025-01-13,6643,156,9,10450,268,3272,3393,,0,30,0,10450,14,112,96,-121,16
2025-01-14,6643,65,9,10450,35,3293,3272,,5,11,0,10450,14,109,112,21,-3
2025-01-15,6643,24,2,10450,34,3281,3293,,0,7,0,10450,28,88,109,-12,-21
2025-01-16,6643,40,2,10450,32,3287,3281,,0,1,0,10450,19,70,88,6,-18
2025-01-17,6643,30,4,10450,60,3253,3287,,2,10,0,10450,3,77,70,-34,7
2025-01-20,6643,30,3,10450,46,3234,3253,,1,1,0,10450,8,70,77,-19,-7
2025-01-21,6643,46,2,10450,98,3180,3234,,6,7,0,10450,4,73,70,-54,3
2025-01-22,6643,59,4,10450,22,3213,3180,,0,6,0,10450,10,69,73,33,-4
2025-02-03,6643,38,3,10450,29,3219,3213,,1,7,0,10450,5,71,69,6,2
2025-02-04,6643,31,0,10450,84,3166,3219,,0,21,1,10450,6,85,71,-53,14
2025-02-05,6643,40,2,10450,71,3133,3166,,2,5,0,10450,20,70,85,-33,-15
2025-02-06,6643,160,0,10450,88,3205,3133,,0,9,0,10450,2,77,70,72,7
2025-02-07,6643,116,0,10450,103,3218,3205,,6,24,0,10450,7,94,77,13,17
2025-02-10,6643,49,1,10450,64,3202,3218,,0,8,0,10450,10,92,94,-16,-2
2025-02-11,6643,52,3,10450,42,3209,3202,,0,2,0,10450,0,94,92,7,2
2025-02-12,6643,29,0,10450,20,3218,3209,,0,2,0,10450,1,95,94,9,1
2025-02-13,6643,310,2,10450,220,3306,3218,,3,45,0,10450,10,130,95,88,35
2025-02-14,6643,324,0,10450,350,3280,3306,,3,12,0,10450,3,139,130,-26,9
2025-02-17,6643,219,4,10450,106,3389,3280,,0,6,0,10450,3,142,139,109,3
2025-02-18,6643,122,0,10450,144,3367,3389,,0,23,0,10450,1,164,142,-22,22
2025-02-19,6643,294,1,10450,389,3271,3367,,1,29,0,10450,6,187,164,-96,23
2025-02-20,6643,116,1,10450,118,3268,3271,,0,22,0,10450,15,194,187,-3,7
2025-02-21,6643,112,0,10450,71,3309,3268,,1,3,0,10450,13,184,194,41,-10
2025-02-24,6643,55,1,10450,79,3284,3309,,1,13,0,10450,3,194,184,-25,10
2025-02-25,6643,84,2,10450,61,3305,3284,,1,5,0,10450,39,160,194,21,-34
2025-02-26,6643,169,1,10450,118,3355,3305,,1,18,0,10450,28,150,160,50,-10
2025-02-27,6643,55,1,10450,87,3322,3355,,0,19,0,10450,14,155,150,-33,5
2025-03-03,6643,37,0,10450,34,3325,3322,,0,4,0,10450,18,141,155,3,-14
2025-03-04,6643,112,1,10450,47,3389,3325,,1,8,0,10450,25,124,141,64,-17
2025-03-05,6643,54,1,10450,41,3401,3389,,2,5,0,10450,6,123,124,12,-1
2025-03-06,6643,21,1,10450,73,3348,3401,,2,0,0,10450,10,113,123,-53,-10
2025-03-07,6643,85,1,10450,34,3398,3348,,1,3,0,10450,21,95,113,50,-18
2025-03-10,6643,33,3,10450,47,3381,3398,,3,3,0,10450,0,98,95,-17,3
2025-03-11,6643,50,0,10450,67,3364,3381,,1,2,1,10450,9,90,98,-17,-8
2025-03-12,6643,18,0,10450,35,3347,3364,,3,1,0,10450,2,89,90,-17,-1
2025-03-13,6643,34,0,10450,70,3311,3347,,0,12,0,10450,11,90,89,-36,1
2025-03-14,6643,26,1,10450,22,3314,3311,,5,7,10,10450,6,81,90,3,-9
2025-03-17,6643,105,1,10450,42,3376,3314,,1,3,0,10450,26,58,81,62,-23
2025-03-18,6643,15,0,10450,73,3318,3376,,0,21,0,10450,3,76,58,-58,18
2025-03-19,6643,29,3,10450,46,3298,3318,,2,0,0,10450,9,67,76,-20,-9
2025-03-20,6643,166,3,10450,53,3408,3298,X,0,7,3,10450,38,33,67,110,-34
2025-03-21,6643,47,3,10450,57,3395,3408,X,0,0,0,10450,33,0,33,-13,-33
2025-03-24,6643,36,1,10450,83,3347,3395,X,0,0,0,10450,0,0,0,-48,0
2025-03-25,6643,43,0,10450,29,3361,3347,X,0,0,0,10450,0,0,0,14,0
2025-03-26,6643,20,2,10449,24,3355,3361,,0,0,0,10449,0,0,0,-6,0
2025-03-27,6643,19,2,10449,25,3347,3355,,13,5,0,10449,0,5,0,-8,5
2025-03-28,6643,99,2,10449,52,3392,3347,,10,6,0,10449,3,8,5,45,3
2025-03-31,6643,136,12,10449,161,3355,3392,,1,16,0,10449,3,21,8,-37,13
2025-04-01,6643,17,17,10449,65,3290,3355,,0,21,0,10449,7,35,21,-65,14
2025-04-02,6643,17,1,10449,19,3287,3290,,0,24,0,10449,6,53,35,-3,18
2025-04-07,6643,6,25,10449,20,3248,3287,,0,0,0,10449,0,53,53,-39,0
2025-04-08,6643,29,63,10449,45,3169,3248,,0,0,0,10449,2,51,53,-79,-2
2025-04-09,6643,31,41,10449,37,3122,3169,,0,0,0,10449,2,49,51,-47,-2
2025-04-10,6643,215,127,10449,455,2755,3122,,2,22,0,10449,32,39,49,-367,-10
2025-04-11,6643,100,11,10449,177,2667,2755,,0,12,0,10449,23,28,39,-88,-11
2025-04-14,6643,43,7,10449,129,2574,2667,,2,36,0,10449,8,56,28,-93,28
2025-04-15,6643,57,0,10449,73,2558,2574,,2,24,0,10449,6,74,56,-16,18
2025-04-16,6643,52,3,10449,41,2566,2558,,0,6,0,10449,9,71,74,8,-3
2025-04-17,6643,33,6,10449,66,2527,2566,,0,40,0,10449,3,108,71,-39,37
2025-04-18,6643,61,0,10449,19,2569,2527,,1,13,0,10449,3,118,108,42,10
2025-04-21,6643,83,1,10449,127,2524,2569,,0,3,0,10449,34,87,118,-45,-31
2025-04-22,6643,29,0,10449,67,2486,2524,,1,35,0,10449,3,119,87,-38,32
2025-04-23,6643,59,4,10449,34,2507,2486,,1,6,0,10449,33,92,119,21,-27
2025-04-24,6643,40,1,10449,15,2531,2507,,1,11,0,10449,13,90,92,24,-2
2025-04-25,6643,47,1,10449,123,2454,2531,,3,7,0,10449,26,71,90,-77,-19
2025-04-28,6643,55,0,10449,36,2473,2454,,1,5,0,10449,0,76,71,19,5
2025-04-29,6643,56,1,10449,74,2454,2473,,0,13,0,10449,12,77,76,-19,1
2025-04-30,6643,44,1,10449,36,2461,2454,,0,1,0,10449,2,76,77,7,-1
2025-05-02,6643,37,0,10449,95,2403,2461,,2,8,0,10449,8,76,76,-58,0
2025-05-05,6643,67,3,10449,65,2402,2403,,0,8,0,10449,6,78,76,-1,2
2025-05-06,6643,17,1,10449,47,2371,2402,,1,4,0,10449,3,79,78,-31,1
2025-05-07,6643,261,0,10449,104,2528,2371,,1,49,0,10449,20,108,79,157,29
2025-05-08,6643,22,0,10449,111,2439,2528,,2,15,0,10449,6,117,108,-89,9
2025-05-09,6643,61,1,10449,44,2456,2440,,0,5,0,10449,8,114,117,16,-3
2025-05-12,6643,36,0,10449,130,2362,2456,,0,11,0,10449,8,117,114,-94,3
2025-05-13,6643,64,1,10449,66,2359,2362,,3,6,0,10449,4,119,117,-3,2
2025-05-14,6643,120,3,10449,96,2380,2359,,1,23,0,10449,10,132,119,21,13
2025-05-15,6643,66,4,10449,53,2389,2380,,1,2,0,10449,14,120,132,9,-12
2025-05-16,6643,49,2,10449,26,2410,2389,,0,4,0,10449,1,123,120,21,3
2025-05-19,6643,65,4,10449,39,2432,2410,,0,15,0,10449,19,119,123,22,-4
2025-05-20,6643,51,1,10449,58,2424,2432,,0,5,0,10449,1,123,119,-8,4
2025-05-21,6643,46,1,10449,26,2443,2424,,0,3,0,10449,2,124,123,19,1
2025-05-22,6643,32,1,10449,30,2444,2443,,1,8,0,10449,5,127,124,1,3
2025-05-23,6643,40,0,10449,30,2454,2444,,1,6,0,10449,3,130,127,10,3
2025-05-26,6643,48,1,10449,9,2492,2454,,0,2,0,10449,14,118,130,38,-12
2025-05-27,6643,33,0,10449,29,2496,2492,,0,3,0,10449,1,120,118,4,2
2025-05-28,6643,21,1,10449,27,2489,2496,,0,6,0,10449,2,124,120,-7,4
2025-05-29,6643,21,0,10449,9,2501,2489,,1,0,0,10449,3,121,124,12,-3
2025-06-02,6643,39,0,10449,39,2501,2501,,0,31,0,10449,7,145,121,0,24
2025-06-03,6643,11,0,10449,15,2497,2501,,0,0,0,10449,9,136,145,-4,-9
2025-06-04,6643,42,0,10449,32,2507,2497,,0,2,0,10449,11,127,136,10,-9
2025-06-05,6643,19,0,10449,25,2501,2507,,0,5,0,10449,0,132,127,-6,5
2025-06-06,6643,50,0,10449,29,2522,2501,,0,1,0,10449,5,128,132,21,-4
2025-06-09,6643,31,5,10449,31,2517,2522,,0,1,0,10449,1,128,128,-5,0
2025-06-10,6643,101,0,10449,33,2585,2517,,0,0,0,10449,3,125,128,68,-3
2025-06-11,6643,109,0,10449,149,2545,2585,,1,4,0,10449,2,127,125,-40,2
2025-06-12,6643,74,1,10449,23,2595,2545,,0,0,0,10449,7,120,127,50,-7
2025-06-13,6643,71,4,10449,42,2620,2595,,0,10,0,10449,0,130,120,25,10
2025-06-16,6643,38,1,10449,10,2647,2620,,0,2,0,10449,4,128,130,27,-2
2025-06-17,6643,40,0,10449,44,2643,2647,,0,1,7,10449,27,95,128,-4,-33
2025-06-18,6643,36,0,10449,14,2665,2643,,1,0,0,10449,8,87,95,22,-8
2025-06-19,6643,57,0,10449,12,2710,2665,,0,0,0,10449,12,75,87,45,-12
2025-06-20,6643,54,1,10449,39,2724,2710,,0,0,0,10449,3,72,75,14,-3
2025-06-23,6643,12,5,10449,16,2715,2724,,0,2,1,10449,13,60,72,-9,-12
2025-06-24,6643,79,1,10449,201,2592,2715,X,0,14,0,10449,6,68,60,-123,8
2025-06-25,6643,92,0,10449,71,2613,2592,X,0,0,30,10449,38,0,68,21,-68
2025-06-26,6643,74,2,10449,61,2624,2613,X,0,0,0,10449,0,0,0,11,0
2025-06-27,6643,148,0,10449,118,2654,2624,X,0,0,0,10449,0,0,0,30,0
2025-06-30,6643,125,3,10449,74,2702,2654,,0,0,0,10449,0,0,0,48,0
2025-07-01,6643,38,1,10449,83,2656,2702,,29,1,0,10449,0,1,0,-46,1
2025-07-02,6643,144,0,10449,205,2595,2656,,66,9,0,10449,0,10,1,-61,9
2025-07-03,6643,158,1,10449,57,2695,2595,,0,2,0,10449,8,4,10,100,-6
2025-07-04,6643,108,3,10449,35,2765,2695,,2,3,0,10449,0,7,4,70,3
2025-07-07,6643,35,0,10449,15,2785,2765,,0,34,0,10449,3,38,7,20,31
2025-07-08,6643,36,0,10449,20,2801,2785,,1,12,0,10449,5,45,38,16,7
2025-07-09,6643,50,6,10449,20,2825,2801,,3,4,0,10449,0,49,45,24,4
2025-07-10,6643,95,2,10449,198,2720,2825,,2,15,0,10449,10,54,49,-105,5
2025-07-11,6643,73,1,10449,85,2707,2720,,0,6,0,10449,6,54,54,-13,0
2025-07-14,6643,143,1,10449,32,2817,2707,,0,2,0,10449,9,47,54,110,-7
2025-07-15,6643,59,1,10449,24,2851,2817,,0,4,0,10449,16,35,47,34,-12
2025-07-16,6643,67,0,10449,63,2855,2851,,0,5,0,10449,3,37,35,4,2
2025-07-17,6643,23,0,10449,70,2808,2855,,0,3,0,10449,2,38,37,-47,1
2025-07-18,6643,56,0,10449,34,2830,2808,,0,5,0,10449,0,43,38,22,5
2025-07-21,6643,41,2,10449,20,2849,2830,,0,5,0,10449,0,48,43,19,5
2025-07-22,6643,276,0,10449,192,2933,2849,,7,11,0,10449,8,51,48,84,3
2025-07-23,6643,62,0,10449,38,2957,2933,,0,8,0,10449,7,52,51,24,1
2025-07-24,6643,24,0,10449,42,2939,2957,,0,5,0,10449,3,54,52,-18,2
2025-07-25,6643,37,1,10449,16,2959,2939,,0,0,0,10449,11,43,54,20,-11
2025-07-28,6643,28,0,10449,27,2960,2959,,0,3,0,10449,0,46,43,1,3
2025-07-29,6643,65,6,10449,67,2952,2960,,0,4,0,10449,10,40,46,-8,-6
2025-07-30,6643,92,0,10449,29,3015,2952,,0,27,0,10449,3,64,40,63,24
2025-07-31,6643,45,5,10449,31,3024,3015,,0,2,0,10449,2,64,64,9,0
2025-08-01,6643,38,7,10449,58,2997,3024,,0,10,0,10449,1,73,64,-27,9
2025-08-04,6643,38,2,10449,18,3015,2997,,0,6,2,10449,10,67,73,18,-6
2025-08-05,6643,29,13,10449,113,2918,3015,,0,9,0,10449,12,64,67,-97,-3
2025-08-06,6643,101,7,10449,80,2932,2918,,0,12,0,10449,16,60,64,14,-4
2025-08-07,6643,54,0,10449,248,2738,2932,,1,5,0,10449,6,59,60,-194,-1
2025-08-08,6643,85,11,10449,63,2749,2738,,1,4,0,10449,5,58,59,11,-1
2025-08-11,6643,75,4,10449,14,2806,2749,,0,3,0,10449,0,61,58,57,3
2025-08-12,6643,18,5,10449,36,2783,2806,,0,3,0,10449,5,59,61,-23,-2
2025-08-13,6643,57,2,10449,112,2726,2783,,0,1,0,10449,0,60,59,-57,1
2025-08-14,6643,32,3,10449,48,2707,2726,,0,3,0,10449,1,62,60,-19,2
2025-08-15,6643,68,1,10449,37,2737,2707,,0,0,0,10449,6,56,62,30,-6
2025-08-18,6643,71,2,10449,31,2775,2737,,0,0,0,10449,2,54,56,38,-2
2025-08-19,6643,119,31,10449,31,2832,2775,,0,9,0,10449,3,60,54,57,6
2025-08-20,6643,110,6,10449,64,2872,2832,,0,8,0,10449,7,61,60,40,1
2025-08-21,6643,91,0,10449,9,2954,2872,,0,5,0,10449,0,66,61,82,5
2025-08-22,6643,48,8,10449,73,2921,2954,,0,13,0,10449,2,77,66,-33,11
2025-08-25,6643,43,0,10449,82,2882,2921,,0,19,0,10449,18,78,77,-39,1
2025-08-26,6643,121,4,10449,248,2751,2882,,4,24,0,10449,20,82,78,-131,4
2025-08-27,6643,47,1,10449,110,2687,2751,,1,5,2,10449,1,84,82,-64,2
2025-08-28,6643,43,4,10449,56,2670,2687,,0,0,0,10449,6,78,84,-17,-6
2025-08-29,6643,35,3,10449,57,2645,2670,,0,1,0,10449,3,76,78,-25,-2
2025-09-01,6643,61,6,10449,53,2647,2645,,0,0,0,10449,10,66,76,2,-10
2025-09-02,6643,97,2,10449,106,2636,2647,,3,15,0,10449,2,79,66,-11,13
2025-09-03,6643,38,4,10449,84,2586,2636,,1,20,0,10449,0,99,79,-50,20
2025-09-04,6643,49,3,10449,43,2589,2586,,0,7,0,10449,13,93,99,3,-6
2025-09-05,6643,97,12,10449,59,2615,2589,,1,12,0,10449,26,79,93,26,-14
2025-09-08,6643,25,11,10449,50,2579,2615,,0,0,0,10449,6,73,79,-36,-6
2025-09-09,6643,54,3,10449,21,2609,2579,,0,0,0,10449,7,66,73,30,-7
2025-09-10,6643,96,6,10449,51,2648,2609,,0,2,0,10449,4,64,66,39,-2
2025-09-11,6643,62,2,10449,64,2644,2648,,0,29,0,10449,5,88,64,-4,24
2025-09-12,6643,32,1,10449,37,2638,2644,,0,4,0,10449,9,83,88,-6,-5
2025-09-15,6643,41,1,10449,34,2644,2638,,0,8,0,10449,1,90,83,6,7
2025-09-16,6643,15,0,10449,14,2645,2644,,1,5,0,10449,3,92,90,1,2
2025-09-17,6643,46,1,10449,42,2648,2645,,0,0,0,10449,13,79,92,3,-13
2025-09-18,6643,44,9,10449,56,2627,2648,,0,1,0,10449,13,67,79,-21,-12
2025-09-19,6643,155,0,10449,102,2680,2627,,1,3,0,10449,8,62,67,53,-5
2024-09-23,8358,202,0,63147,104,9943,9845,,0,0,1,63147,2,57,60,98,-3
2024-09-24,8358,64,0,63147,100,9907,9943,,0,0,0,63147,0,57,57,-36,0
2024-09-25,8358,117,1,63147,171,9852,9907,,1,0,0,63147,0,57,57,-55,0
2024-09-26,8358,31,1,63147,69,9813,9852,,0,0,0,63147,0,57,57,-39,0
2024-09-27,8358,84,1,63147,64,9832,9813,,0,0,0,63147,0,57,57,19,0
2024-09-30,8358,53,0,63147,55,9830,9832,,0,1,0,63147,3,55,57,-2,-2
2024-10-01,8358,82,0,63147,36,9876,9830,,0,1,0,63147,1,55,55,46,0
2024-10-04,8358,122,0,63147,57,9941,9876,,0,0,0,63147,3,52,55,65,-3
2024-10-07,8358,21,0,63147,70,9892,9941,,0,0,0,63147,0,52,52,-49,0
2024-10-08,8358,49,16,63147,50,9875,9892,,0,0,0,63147,7,45,52,-17,-7
2024-10-09,8358,57,0,63147,34,9898,9875,,0,1,0,63147,4,42,45,23,-3
2024-10-11,8358,136,1,63147,305,9728,9898,,0,0,0,63147,5,37,42,-170,-5
2024-10-14,8358,90,0,63147,53,9765,9728,,0,0,0,63147,0,37,37,37,0
2024-10-15,8358,52,1,63147,102,9714,9765,,3,0,0,63147,0,37,37,-51,0
2024-10-16,8358,21,0,63147,37,9698,9714,,0,0,0,63147,0,37,37,-16,0
2024-10-17,8358,56,27,63147,59,9668,9698,,0,0,0,63147,0,37,37,-30,0
2024-10-18,8358,127,0,63147,142,9653,9668,,0,3,0,63147,0,40,37,-15,3
2024-10-21,8358,51,6,63147,81,9617,9653,,1,1,0,63147,1,40,40,-36,0
2024-10-22,8358,57,0,63147,73,9601,9617,,2,3,0,63147,0,43,40,-16,3
2024-10-23,8358,160,0,63147,126,9635,9601,,0,0,0,63147,3,40,43,34,-3
2024-10-24,8358,68,0,63147,34,9669,9635,,0,8,0,63147,0,48,40,34,8
2024-10-25,8358,576,130,63147,182,9933,9669,,2,14,0,63147,0,62,48,264,14
2024-10-28,8358,294,6,63147,217,10004,9933,,1,6,0,63147,5,63,62,71,1
2024-10-29,8358,217,0,63147,181,10040,10004,,1,8,0,63147,10,61,63,36,-2
2024-10-30,8358,88,0,63147,110,10018,10040,,0,9,0,63147,16,54,61,-22,-7
2024-11-01,8358,32,1,63147,146,9903,10018,,0,2,0,63147,2,54,54,-115,0
2024-11-04,8358,32,0,63147,42,9893,9903,,0,2,0,63147,2,54,54,-10,0
2024-11-05,8358,61,0,63147,6,9948,9893,,0,0,0,63147,1,53,54,55,-1
2024-11-06,8358,48,0,63147,33,9963,9948,,0,0,0,63147,0,53,53,15,0
2024-11-07,8358,85,0,63147,61,9987,9963,,0,2,0,63147,14,41,53,24,-12
2024-11-08,8358,128,1,63147,91,10023,9987,,0,0,0,63147,0,41,41,36,0
2024-11-11,8358,183,8,63147,105,10093,10023,,0,4,0,63147,4,41,41,70,0
2024-11-12,8358,121,4,63147,194,10016,10093,,0,11,0,63147,1,51,41,-77,10
2024-11-13,8358,46,2,63147,61,9999,10016,,0,2,0,63147,11,42,51,-17,-9
2024-11-14,8358,126,0,63147,67,10058,9999,,3,3,0,63147,2,43,42,59,1
2024-11-15,8358,50,1,63147,46,10061,10058,,0,1,0,63147,0,44,43,3,1
2024-11-18,8358,100,1,63147,39,10121,10061,,0,3,0,63147,0,47,44,60,3
2024-11-19,8358,36,3,63147,12,10142,10121,,0,1,0,63147,1,47,47,21,0
2024-11-20,8358,28,7,63147,67,10096,10142,,0,1,0,63147,3,45,47,-46,-2
2024-11-21,8358,38,4,63147,100,10030,10096,,1,0,0,63147,3,42,45,-66,-3
2024-11-22,8358,712,1,63147,537,10204,10030,,0,6,0,63147,5,43,42,174,1
2024-11-25,8358,389,0,63147,191,10402,10204,,1,14,0,63147,2,55,43,198,12
2024-11-26,8358,80,10,63147,111,10361,10402,,0,0,0,63147,14,41,55,-41,-14
2024-11-27,8358,90,1,63147,163,10287,10361,,0,0,30,63147,1,10,41,-74,-31
2024-11-28,8358,132,0,63147,177,10242,10287,,0,3,0,63147,2,11,10,-45,1
2024-11-29,8358,307,6,63147,102,10441,10242,,0,7,0,63147,2,16,11,199,5
2024-12-02,8358,193,0,63147,345,10289,10441,,7,4,0,63147,0,20,16,-152,4
2024-12-03,8358,106,0,63147,76,10319,10289,,0,0,0,63147,5,15,20,30,-5
2024-12-04,8358,498,0,63147,277,10540,10319,,2,35,0,63147,1,49,15,221,34
2024-12-05,8358,307,3,63147,202,10642,10540,,1,9,0,63147,1,57,49,102,8
2024-12-06,8358,130,2,63147,145,10625,10642,,0,0,0,63147,27,30,57,-17,-27
2024-12-09,8358,58,2,63147,149,10532,10625,,1,0,0,63147,3,27,30,-93,-3
2024-12-10,8358,101,0,63147,225,10408,10532,,0,11,0,63147,10,28,27,-124,1
2024-12-11,8358,104,0,63147,104,10408,10408,,0,6,0,63147,1,33,28,0,5
2024-12-12,8358,177,1,63147,116,10468,10408,,0,1,0,63147,1,33,33,60,0
2024-12-13,8358,432,5,63147,306,10589,10468,,37,4,0,63147,0,37,33,121,4
2024-12-16,8358,249,0,63147,339,10499,10589,,3,11,0,63147,18,30,37,-90,-7
2024-12-17,8358,166,0,63147,93,10572,10499,,0,5,0,63147,1,34,30,73,4
2024-12-18,8358,111,8,63147,113,10562,10572,,2,11,0,63147,4,41,34,-10,7
2024-12-19,8358,84,0,63147,157,10489,10562,,0,1,0,63147,9,33,41,-73,-8
2024-12-20,8358,72,0,63147,38,10523,10489,,0,0,0,63147,1,32,33,34,-1
2024-12-23,8358,47,0,63147,19,10551,10523,,0,0,0,63147,0,32,32,28,0
2024-12-24,8358,86,0,63147,109,10528,10551,,0,0,0,63147,0,32,32,-23,0
2024-12-25,8358,58,2,63147,37,10547,10528,,0,0,0,63147,6,26,32,19,-6
2024-12-26,8358,76,0,63147,101,10522,10547,,0,1,0,63147,0,27,26,-25,1
2024-12-27,8358,35,0,63147,153,10404,10522,,0,0,0,63147,0,27,27,-118,0
2024-12-30,8358,98,0,63147,77,10425,10404,,0,0,0,63147,2,25,27,21,-2
2024-12-31,8358,70,0,63147,37,10458,10425,,0,1,0,63147,0,26,25,33,1
2025-01-02,8358,87,0,63147,57,10488,10458,,0,3,0,63147,4,25,26,30,-1
2025-01-03,8358,67,0,63147,71,10484,10488,,0,2,0,63147,3,24,25,-4,-1
2025-01-06,8358,350,11,63147,399,10424,10484,,0,2,0,63147,3,23,24,-60,-1
2025-01-07,8358,102,6,63147,92,10428,10424,,0,0,0,63147,1,22,23,4,-1
2025-01-08,8358,93,0,63147,186,10335,10428,,0,2,0,63147,3,21,22,-93,-1
2025-01-09,8358,174,1,63147,216,10292,10335,,0,4,0,63147,0,25,21,-43,4
2025-01-10,8358,128,78,63147,265,10077,10292,,0,12,0,63147,0,37,25,-215,12
2025-01-13,8358,142,18,63147,231,9970,10077,,0,7,0,63147,1,43,37,-107,6
2025-01-14,8358,33,4,63147,56,9943,9970,,0,0,0,63147,1,42,43,-27,-1
2025-01-15,8358,79,11,63147,78,9933,9943,,1,1,0,63147,1,42,42,-10,0
2025-01-16,8358,43,2,63147,24,9950,9933,,0,0,0,63147,6,36,42,17,-6
2025-01-17,8358,32,0,63147,41,9941,9950,,0,3,0,63147,0,39,36,-9,3
2025-01-20,8358,19,12,63147,35,9913,9941,,0,0,0,63147,4,35,39,-28,-4
2025-01-21,8358,85,13,63147,39,9946,9913,,0,0,0,63147,0,35,35,33,0
2025-01-22,8358,10,18,63147,109,9829,9946,,0,0,0,63147,3,32,35,-117,-3
2025-02-03,8358,74,6,63147,116,9779,9827,,0,0,0,63147,2,30,32,-48,-2
2025-02-04,8358,25,0,63147,27,9777,9779,,0,2,0,63147,0,32,30,-2,2
2025-02-05,8358,52,0,63147,47,9782,9777,,0,0,0,63147,0,32,32,5,0
2025-02-06,8358,16,19,63147,114,9665,9782,,0,2,0,63147,12,22,32,-117,-10
2025-02-07,8358,90,3,63147,124,9628,9665,,0,0,0,63147,5,17,22,-37,-5
2025-02-10,8358,38,1,63147,118,9547,9628,,0,1,0,63147,0,18,17,-81,1
2025-02-11,8358,38,1,63147,75,9509,9547,,0,0,0,63147,0,18,18,-38,0
2025-02-12,8358,30,0,63147,40,9499,9509,,0,0,0,63147,0,18,18,-10,0
2025-02-13,8358,34,33,63147,28,9472,9499,,0,0,0,63147,2,16,18,-27,-2
2025-02-14,8358,49,0,63147,15,9506,9472,,0,1,0,63147,0,17,16,34,1
2025-02-17,8358,48,2,63147,27,9525,9506,,0,1,0,63147,0,18,17,19,1
2025-02-18,8358,37,1,63147,31,9530,9525,,0,0,0,63147,0,18,18,5,0
2025-02-19,8358,44,11,63147,32,9531,9530,,0,0,0,63147,1,17,18,1,-1
2025-02-20,8358,65,5,63147,37,9554,9531,,0,0,0,63147,1,16,17,23,-1
2025-02-21,8358,39,3,63147,25,9565,9554,,0,0,0,63147,0,16,16,11,0
2025-02-24,8358,171,1,63147,47,9688,9565,,0,2,0,63147,0,18,16,123,2
2025-02-25,8358,205,1,63147,132,9760,9688,,2,0,0,63147,6,12,18,72,-6
2025-02-26,8358,477,0,63147,270,9967,9760,,0,1,0,63147,4,9,12,207,-3
2025-02-27,8358,355,11,63147,106,10205,9967,,0,0,0,63147,1,8,9,238,-1
2025-03-03,8358,387,6,63147,158,10428,10205,,0,0,0,63147,0,8,8,223,0
2025-03-04,8358,186,1,63147,164,10449,10428,,2,2,0,63147,0,10,8,21,2
2025-03-05,8358,77,2,63147,193,10331,10449,,1,0,0,63147,1,9,10,-118,-1
2025-03-06,8358,102,1,63147,220,10212,10331,,2,1,0,63147,0,10,9,-119,1
2025-03-07,8358,106,3,63147,125,10190,10212,,0,0,0,63147,1,9,10,-22,-1
2025-03-10,8358,32,3,63147,96,10123,10190,,1,3,0,63147,0,12,9,-67,3
2025-03-11,8358,312,52,63147,94,10289,10123,,1,0,0,63147,6,6,12,166,-6
2025-03-12,8358,70,0,63147,92,10267,10289,,0,2,0,63147,1,7,6,-22,1
2025-03-13,8358,176,0,63147,81,10362,10267,,0,2,0,63147,0,9,7,95,2
2025-03-14,8358,55,0,63147,100,10317,10362,,0,0,0,63147,0,9,9,-45,0
2025-03-17,8358,45,0,63147,88,10274,10317,,0,0,0,63147,0,9,9,-43,0
2025-03-18,8358,60,3,63147,56,10275,10274,,0,0,0,63147,0,9,9,1,0
2025-03-19,8358,147,5,63147,70,10347,10275,,0,0,0,63147,0,9,9,72,0
2025-03-20,8358,59,0,63147,242,10164,10347,,2,0,0,63147,0,9,9,-183,0
2025-03-21,8358,243,0,63147,73,10334,10164,,0,1,0,63147,3,7,9,170,-2
2025-03-24,8358,582,0,63147,395,10521,10334,,12,35,0,63147,1,41,7,187,34
2025-03-25,8358,330,1,63147,436,10414,10521,,0,12,0,63147,18,35,41,-107,-6
2025-03-26,8358,946,1,63147,585,10774,10414,,13,14,0,63147,12,37,35,360,2
2025-03-27,8358,549,0,63147,335,10988,10774,,1,49,0,63147,11,75,37,214,38
2025-03-28,8358,339,10,63147,582,10735,10988,,4,8,1,63147,28,54,75,-253,-21
2025-03-31,8358,145,15,63147,584,10281,10735,,1,6,0,63147,44,16,54,-454,-38
2025-04-01,8358,104,48,63147,106,10231,10281,,1,6,0,63147,3,19,16,-50,3
2025-04-02,8358,64,3,63147,40,10252,10231,,0,0,0,63147,6,13,19,21,-6
2025-04-07,8358,9,185,63147,157,9919,10252,,0,0,0,63147,0,13,13,-333,0
2025-04-08,8358,326,63,63147,768,9414,9919,,0,0,0,63147,2,11,13,-505,-2
2025-04-09,8358,183,36,63147,997,8563,9413,,0,0,0,63147,0,11,11,-850,0
2025-04-10,8358,109,68,63147,207,8397,8563,,0,1,0,63147,6,6,11,-166,-5
2025-04-11,8358,79,16,63147,174,8286,8397,,3,0,0,63147,1,5,6,-111,-1
2025-04-14,8358,190,0,63147,265,8211,8286,,5,6,0,63147,2,9,5,-75,4
2025-04-15,8358,207,7,63147,243,8168,8211,,3,4,0,63147,1,12,9,-43,3
