date,stock_id,buy_Dealer_Hedging,buy_Dealer_self,buy_Foreign_Dealer_Self,buy_Foreign_Investor,buy_Investment_Trust,net_Dealer_Hedging,net_Dealer_self,net_Foreign_Dealer_Self,net_Foreign_Investor,net_Investment_Trust,sell_Dealer_Hedging,sell_Dealer_self,sell_Foreign_Dealer_Self,sell_Foreign_Investor,sell_Investment_Trust,net_Dealer_Hedging_5d,net_Dealer_Hedging_20d,net_Dealer_self_5d,net_Dealer_self_20d,net_Foreign_Dealer_Self_5d,net_Foreign_Dealer_Self_20d,net_Foreign_Investor_5d,net_Foreign_Investor_20d,net_Investment_Trust_5d,net_Investment_Trust_20d
2025-07-24,5469,29258,44820,0,3264000,0,-91295,33820,0,-2641718,0,120553,11000,0,5905718,0,53651.0,29712.0,214755.0,174181.0,0.0,0.0,544827.0,3483208.0,30000.0,405000.0
2025-07-25,5469,35196,612,0,3751008,0,-3591,-5388,0,2623938,-1000,38787,6000,0,1127070,1000,49751.0,13719.0,193402.0,198793.0,0.0,0.0,1916112.0,9410611.0,-7000.0,411000.0
2025-07-28,5469,207056,68350,0,4355000,0,142072,51354,0,888000,-2000,64984,16996,0,3467000,2000,171623.0,161537.0,192566.0,240585.0,0.0,0.0,2432497.0,9621228.0,-7000.0,409000.0
2025-07-29,5469,3000,5201,0,3108000,38000,-171278,-3799,0,1522000,38000,174278,9000,0,1586000,0,-6130.0,-14849.0,103428.0,208703.0,0.0,0.0,5992227.0,10867191.0,35000.0,447000.0
2025-07-30,5469,50105,28000,0,2415745,0,17537,27000,0,1235653,0,32568,1000,0,1180092,0,-106555.0,22024.0,102987.0,208698.0,0.0,0.0,3627873.0,12045208.0,35000.0,447000.0
2025-07-31,5469,97100,14649,0,2456552,0,53004,8649,0,676524,0,44096,6000,0,1780028,0,37744.0,66028.0,77816.0,217347.0,0.0,0.0,6946115.0,13078932.0,35000.0,447000.0
2025-08-01,5469,25167,0,0,2308000,0,-33833,-7000,0,766000,-106000,59000,7000,0,1542000,106000,7502.0,50195.0,76204.0,204347.0,0.0,0.0,5088177.0,13543489.0,-70000.0,341000.0
2025-08-04,5469,18000,2000,0,2202500,0,-40000,-126000,0,206500,-106000,58000,128000,0,1996000,106000,-174570.0,-6918.0,-101150.0,74861.0,0.0,0.0,4406677.0,14596536.0,-174000.0,-96000.0
2025-08-05,5469,35005,0,0,1846000,0,13005,-6000,0,786998,-107000,22000,6000,0,1059002,107000,9713.0,18763.0,-103351.0,52861.0,0.0,0.0,3671675.0,14901398.0,-319000.0,-203000.0
2025-08-06,5469,14391,1140,0,1623000,0,-8479,-337860,0,28500,-106000,22870,339000,0,1594500,106000,-16303.0,-41685.0,-468211.0,-281487.0,0.0,0.0,2464522.0,12342973.0,-425000.0,-307000.0
2025-08-07,5469,4039,15162,0,3094500,0,-23539,-155095,0,-686429,-2000,27578,170257,0,3780929,2000,-92846.0,-999.0,-631955.0,-479611.0,0.0,0.0,1101569.0,11946449.0,-427000.0,-306000.0
2025-08-08,5469,18031,0,0,1250114,0,15031,-4000,0,278114,-2000,3000,4000,0,972000,2000,-43982.0,-11116.0,-628955.0,-426520.0,0.0,0.0,613683.0,9870780.0,-323000.0,-306000.0
2025-08-11,5469,62659,36000,0,1503000,0,50659,34000,0,725000,0,12000,2000,0,778000,0,46677.0,58672.0,-468955.0,-303617.0,0.0,0.0,1132183.0,11231466.0,-217000.0,-339000.0
2025-08-12,5469,5098,10000,0,868000,0,-32174,5000,0,-334440,-1000,37272,5000,0,1202440,1000,1498.0,-4367.0,-457955.0,-304381.0,0.0,0.0,10745.0,9889035.0,-111000.0,-333000.0
2025-08-13,5469,53101,106303,0,2700244,0,37101,105303,0,1634229,0,16000,1000,0,1066015,0,47078.0,104099.0,-14792.0,-200078.0,0.0,0.0,1616474.0,11571264.0,-5000.0,-324000.0
2025-08-14,5469,165540,232322,0,2831159,0,122177,225322,0,162157,-2000,43363,7000,0,2669002,2000,192794.0,191343.0,365625.0,26241.0,0.0,0.0,2465060.0,11057571.0,-5000.0,-367000.0
2025-08-15,5469,16000,106000,0,1054000,3000,-47940,93000,0,-239000,2000,63940,13000,0,1293000,1000,129823.0,143094.0,462625.0,103276.0,0.0,0.0,1947946.0,9565918.0,-1000.0,-401000.0
2025-08-18,5469,272043,7730,0,3380000,0,246834,3730,0,1920320,-1000,25209,4000,0,1459680,1000,325998.0,369728.0,432355.0,54816.0,0.0,0.0,3143266.0,11114623.0,-2000.0,-400000.0
2025-08-19,5469,45774,149324,0,2112000,0,-143222,109324,0,-702257,0,188996,40000,0,2814257,0,214950.0,220031.0,536679.0,78801.0,0.0,0.0,2775449.0,12450096.0,-1000.0,-396000.0
2025-08-20,5469,2608,14138,0,2136000,0,-162288,-35862,0,930000,0,164896,50000,0,1206000,0,15561.0,-60219.0,395514.0,15498.0,0.0,0.0,2071220.0,9780089.0,-1000.0,-396000.0
2025-08-21,5469,121270,3000,0,1663029,0,115270,416,0,556029,0,6000,2584,0,1107000,0,8654.0,146346.0,170608.0,-17906.0,0.0,0.0,2465092.0,12977836.0,1000.0,-396000.0
2025-08-22,5469,1311,7547,0,1392000,0,-104150,5547,0,139432,-1000,105461,2000,0,1252568,1000,-47556.0,45787.0,83155.0,-6971.0,0.0,0.0,2843524.0,10493330.0,-2000.0,-396000.0
2025-08-25,5469,203848,48288,0,3232100,0,161848,35288,0,1751100,0,42000,13000,0,1481000,0,-132542.0,65563.0,114713.0,-23037.0,0.0,0.0,2674304.0,11356430.0,-1000.0,-394000.0
2025-08-26,5469,8184,11178,0,904193,0,-162502,-1894,0,-2149807,0,170686,13072,0,3054000,0,-151822.0,74339.0,3495.0,-21132.0,0.0,0.0,1226754.0,7684623.0,-1000.0,-432000.0
2025-08-27,5469,116916,195180,0,3743000,0,102916,156980,0,2155310,0,14000,38200,0,1587690,0,113382.0,159718.0,196337.0,108848.0,0.0,0.0,2452064.0,8604280.0,-1000.0,-432000.0
2025-08-28,5469,94995,171296,0,4979215,0,-43471,-50819,0,-4445666,0,138466,222115,0,9424881,0,-45359.0,63243.0,145102.0,49380.0,0.0,0.0,-2549631.0,3482090.0,-1000.0,-432000.0
2025-08-29,5469,230259,204012,0,5132136,0,128187,157661,0,950395,-1000,102072,46351,0,4181741,1000,186978.0,225263.0,297216.0,214041.0,0.0,0.0,-1738668.0,3666485.0,-1000.0,-327000.0
2025-09-01,5469,120868,46181,0,8860618,13000,-178335,-247390,0,-6647005,13000,299203,293571,0,15507623,0,-153205.0,86928.0,14538.0,92651.0,0.0,0.0,-10136773.0,-3187020.0,12000.0,-208000.0
2025-09-02,5469,32789,183495,0,5887017,10000,-113799,-350123,0,-331183,10000,146588,533618,0,6218200,0,-104502.0,-39876.0,-333691.0,-251472.0,0.0,0.0,-8318149.0,-4305201.0,22000.0,-91000.0
2025-09-03,5469,199459,107182,0,4330289,3000,179492,-154673,0,302289,3000,19967,261855,0,4028000,0,-27926.0,148095.0,-645344.0,-68285.0,0.0,0.0,-10171170.0,-4031412.0,25000.0,18000.0
2025-09-04,5469,7000,90148,0,2370297,0,-207153,-110351,0,-1324305,0,214153,200499,0,3694602,0,-191608.0,-35519.0,-704876.0,-23541.0,0.0,0.0,-7049809.0,-4669288.0,25000.0,20000.0
2025-09-05,5469,23082,5000,0,1341000,5000,15082,4900,0,-1137200,5000,8000,100,0,2478200,0,-304713.0,-35468.0,-857637.0,-14641.0,0.0,0.0,-9137404.0,-6084602.0,31000.0,27000.0
2025-09-08,5469,200000,3000,0,1824973,0,164889,-404833,0,176963,0,35111,407833,0,1648010,0,38511.0,78762.0,-1015080.0,-453474.0,0.0,0.0,-2313436.0,-6632639.0,18000.0,27000.0
2025-09-09,5469,102828,0,0,1103000,0,102273,-18000,0,-876390,-1000,555,18000,0,1979390,1000,254583.0,213209.0,-682957.0,-476474.0,0.0,0.0,-2858643.0,-7174589.0,7000.0,27000.0
2025-09-10,5469,142605,19722,0,1801040,0,140605,-4278,0,244040,-1000,2000,24000,0,1557000,1000,215696.0,316713.0,-532562.0,-586055.0,0.0,0.0,-2916892.0,-8564778.0,3000.0,26000.0
2025-09-11,5469,19670,108090,0,1716000,0,-103791,69940,0,-504000,0,123461,38150,0,2220000,0,319058.0,90745.0,-352271.0,-741437.0,0.0,0.0,-2096587.0,-9230935.0,3000.0,28000.0
2025-09-12,5469,2472,15000,0,747000,0,-23966,12000,0,-351676,0,26438,3000,0,1098676,0,280010.0,114719.0,-345171.0,-822437.0,0.0,0.0,-1311063.0,-9343611.0,-2000.0,26000.0
2025-09-15,5469,104425,8000,0,1569000,1000,64549,3000,0,900000,1000,39876,5000,0,669000,0,179670.0,-67566.0,62662.0,-823167.0,0.0,0.0,-588026.0,-10363931.0,-1000.0,28000.0
2025-09-16,5469,92790,2000,0,837000,0,91790,-37000,0,-310040,0,1000,39000,0,1147040,0,169187.0,167446.0,43662.0,-969491.0,0.0,0.0,-21676.0,-9971714.0,0.0,28000.0
2025-09-17,5469,121627,134665,0,5489000,1000,-72857,20937,0,-754931,1000,194484,113728,0,6243931,0,-44275.0,256877.0,68877.0,-912692.0,0.0,0.0,-1020647.0,-11656645.0,2000.0,29000.0
2025-09-18,5469,299609,149761,0,8283331,0,288285,4649,0,2483331,-2000,11324,145112,0,5800000,2000,347801.0,429892.0,3586.0,-908459.0,0.0,0.0,1966684.0,-9729343.0,0.0,27000.0
2025-09-19,5469,62821,597081,0,10778000,0,-36733,452081,0,7489950,0,99554,145000,0,3288050,0,335034.0,497309.0,443667.0,-461925.0,0.0,0.0,9808310.0,-2378825.0,0.0,28000.0
2025-09-22,5469,111190,415459,0,8482400,0,75603,220459,0,4458350,0,35587,195000,0,4024050,0,346088.0,411064.0,661126.0,-276754.0,0.0,0.0,13366660.0,328425.0,-1000.0,28000.0
2025-09-23,5469,53767,228533,0,15815136,0,-556650,-126275,0,6964136,0,610417,354808,0,8851000,0,-302352.0,16916.0,571851.0,-401135.0,0.0,0.0,20640836.0,9442368.0,-1000.0,28000.0
2025-06-25,6116,520,0,0,1247000,0,513,-102000,0,-498000,0,7,102000,0,1745000,0,513.0,513.0,-102000.0,-102000.0,0.0,0.0,-498000.0,-498000.0,0.0,0.0
2025-06-26,6116,12819,81000,0,5949659,0,10818,-672000,0,5240659,0,2001,753000,0,709000,0,11331.0,11331.0,-774000.0,-774000.0,0.0,0.0,4742659.0,4742659.0,0.0,0.0
2025-06-27,6116,0,61000,0,3732265,0,-2807,-348000,0,1539265,0,2807,409000,0,2193000,0,8524.0,8524.0,-1122000.0,-1122000.0,0.0,0.0,6281924.0,6281924.0,0.0,0.0
2025-06-30,6116,0,36000,0,969000,0,-3942,-59074,0,-2619000,0,3942,95074,0,3588000,0,4582.0,4582.0,-1181074.0,-1181074.0,0.0,0.0,3662924.0,3662924.0,0.0,0.0
2025-07-01,6116,6910,157000,0,1775200,0,519,154576,0,1335200,0,6391,2424,0,440000,0,5101.0,5101.0,-1026498.0,-1026498.0,0.0,0.0,4998124.0,4998124.0,0.0,0.0
2025-07-02,6116,1090,1000,0,529000,0,1090,-44000,0,-245000,0,0,45000,0,774000,0,5678.0,6191.0,-968498.0,-1070498.0,0.0,0.0,5251124.0,4753124.0,0.0,0.0
2025-07-03,6116,149,92000,0,3115000,0,142,65000,0,2608000,0,7,27000,0,507000,0,-4998.0,6333.0,-231498.0,-1005498.0,0.0,0.0,2618465.0,7361124.0,0.0,0.0
2025-07-04,6116,0,23000,0,491000,0,-2117,23000,0,-1013000,0,2117,0,0,1504000,0,-4308.0,4216.0,139502.0,-982498.0,0.0,0.0,66200.0,6348124.0,0.0,0.0
2025-07-07,6116,0,2000,0,623419,0,0,2000,0,-453581,0,0,0,0,1077000,0,-366.0,4216.0,200576.0,-980498.0,0.0,0.0,2231619.0,5894543.0,0.0,0.0
2025-07-08,6116,0,43000,0,483000,0,-1025,-37002,0,-928000,0,1025,80002,0,1411000,0,-1910.0,3191.0,8998.0,-1017500.0,0.0,0.0,-31581.0,4966543.0,0.0,0.0
2025-07-09,6116,0,1000,0,221000,0,0,1000,0,-507000,0,0,0,0,728000,0,-3000.0,3191.0,53998.0,-1016500.0,0.0,0.0,-293581.0,4459543.0,0.0,0.0
2025-07-10,6116,0,5000,0,129731,0,0,-95702,0,-2057269,0,0,100702,0,2187000,0,-3142.0,3191.0,-106704.0,-1112202.0,0.0,0.0,-4958850.0,2402274.0,0.0,0.0
2025-07-11,6116,0,8000,0,708000,0,0,-45480,0,123000,0,0,53480,0,585000,0,-1025.0,3191.0,-175184.0,-1157682.0,0.0,0.0,-3822850.0,2525274.0,0.0,0.0
2025-07-14,6116,236,1000,0,568000,0,236,-4000,0,43000,0,0,5000,0,525000,0,-789.0,3427.0,-181184.0,-1161682.0,0.0,0.0,-3326269.0,2568274.0,0.0,0.0
2025-07-15,6116,2,73000,0,444840,0,-234,21000,0,-183160,0,236,52000,0,628000,0,2.0,3193.0,-123182.0,-1140682.0,0.0,0.0,-2581429.0,2385114.0,0.0,0.0
2025-07-16,6116,4000,67000,0,1099000,0,3998,35000,0,-339000,0,2,32000,0,1438000,0,4000.0,7191.0,-89182.0,-1105682.0,0.0,0.0,-2413429.0,2046114.0,0.0,0.0
2025-07-17,6116,0,84000,0,2921602,0,-423,83000,0,2170354,0,423,1000,0,751248,0,3577.0,6768.0,89520.0,-1022682.0,0.0,0.0,1814194.0,4216468.0,0.0,0.0
2025-07-18,6116,0,70000,0,1329000,0,-20,66000,0,752000,0,20,4000,0,577000,0,3557.0,6748.0,201000.0,-956682.0,0.0,0.0,2443194.0,4968468.0,0.0,0.0
2025-07-21,6116,0,33000,0,1784000,0,0,32000,0,1204000,0,0,1000,0,580000,0,3321.0,6748.0,237000.0,-924682.0,0.0,0.0,3604194.0,6172468.0,0.0,0.0
2025-07-22,6116,0,30000,0,483000,0,-3557,26003,0,-3282000,0,3557,3997,0,3765000,0,-2.0,3191.0,242003.0,-898679.0,0.0,0.0,505354.0,2890468.0,0.0,0.0
2025-07-23,6116,83,372000,0,5363629,0,83,320548,0,4786629,0,0,51452,0,577000,0,-3917.0,2761.0,527551.0,-476131.0,0.0,0.0,5630983.0,8175097.0,0.0,0.0
2025-07-24,6116,0,2000,0,1838000,0,0,-3000,0,474000,0,0,5000,0,1364000,0,-3494.0,-8057.0,441551.0,192869.0,0.0,0.0,3934629.0,3408438.0,0.0,0.0
2025-07-25,6116,500,21000,0,3714000,0,500,-22000,0,2388000,0,0,43000,0,1326000,0,-2974.0,-4750.0,353551.0,518869.0,0.0,0.0,5570629.0,4257173.0,0.0,0.0
2025-07-28,6116,5287,145000,0,8451000,0,5287,75000,0,6009000,0,0,70000,0,2442000,0,2313.0,4479.0,396551.0,652943.0,0.0,0.0,10375629.0,12885173.0,0.0,0.0
2025-07-29,6116,68,262000,0,2462000,0,-122,244000,0,-679000,0,190,18000,0,3141000,0,5748.0,3838.0,614548.0,742367.0,0.0,0.0,12978629.0,10870973.0,0.0,0.0
2025-07-30,6116,356,236052,0,3392000,0,227,226052,0,2483000,0,129,10000,0,909000,0,5892.0,2975.0,520052.0,1012419.0,0.0,0.0,10675000.0,13598973.0,0.0,0.0
2025-07-31,6116,0,148000,0,1232000,0,0,126000,0,-1669000,0,0,22000,0,2901000,0,5892.0,2833.0,649052.0,1073419.0,0.0,0.0,8532000.0,9321973.0,0.0,0.0
2025-08-01,6116,0,27000,0,1531000,0,-3,-329000,0,-446000,0,3,356000,0,1977000,0,5389.0,4947.0,342052.0,721419.0,0.0,0.0,5698000.0,9888973.0,0.0,0.0
2025-08-04,6116,1,10000,0,1583000,0,-419,-192018,0,-931000,0,420,202018,0,2514000,0,-317.0,4528.0,75034.0,527401.0,0.0,0.0,-1242000.0,9411554.0,0.0,0.0
2025-08-05,6116,41,3000,0,2351000,0,41,-26000,0,1671384,0,0,29000,0,679616,0,-154.0,5594.0,-194966.0,538403.0,0.0,0.0,1108384.0,12010938.0,0.0,0.0
2025-08-06,6116,0,51000,0,2952000,0,0,19000,0,2298000,0,0,32000,0,654000,0,-381.0,5594.0,-402018.0,556403.0,0.0,0.0,923384.0,14815938.0,0.0,0.0
2025-08-07,6116,0,45000,0,1028000,0,0,45000,0,43000,0,0,0,0,985000,0,-381.0,5594.0,-483018.0,697105.0,0.0,0.0,2635384.0,16916207.0,0.0,0.0
2025-08-08,6116,1945,0,0,1173113,0,1778,-73000,0,-370887,0,167,73000,0,1544000,0,1400.0,7372.0,-227018.0,669585.0,0.0,0.0,2710497.0,16422320.0,0.0,0.0
2025-08-11,6116,20000,37000,0,2295000,0,20000,-22000,0,1837000,0,0,59000,0,458000,0,21819.0,27136.0,-57000.0,651585.0,0.0,0.0,5478497.0,18216320.0,0.0,0.0
2025-08-12,6116,6000,190000,0,5599000,0,6000,128000,0,4859000,0,0,62000,0,740000,0,27778.0,33370.0,97000.0,758585.0,0.0,0.0,8666113.0,23258480.0,0.0,0.0
2025-08-13,6116,40000,37000,0,2535000,0,40000,-103000,0,1206000,0,0,140000,0,1329000,0,67778.0,69372.0,-25000.0,620585.0,0.0,0.0,7574113.0,24803480.0,0.0,0.0
2025-08-14,6116,1000,90000,0,2956217,0,1000,76000,0,1822217,0,0,14000,0,1134000,0,68778.0,70795.0,6000.0,613585.0,0.0,0.0,9353330.0,24455343.0,0.0,0.0
2025-08-15,6116,6000,116000,0,4055000,0,6000,116000,0,3217000,0,0,0,0,838000,0,73000.0,76815.0,195000.0,663585.0,0.0,0.0,12941217.0,26920343.0,0.0,0.0
2025-08-18,6116,720841,34000,0,4064000,0,720841,15000,0,1605275,0,0,19000,0,2458725,0,773841.0,797656.0,232000.0,646585.0,0.0,0.0,12709492.0,27321618.0,0.0,0.0
2025-08-19,6116,0,35000,0,3093000,0,-305000,3000,0,1846000,0,305000,32000,0,1247000,0,462841.0,496213.0,107000.0,623582.0,0.0,0.0,9696492.0,32449618.0,0.0,0.0
2025-08-20,6116,0,415517,0,1519000,0,-80293,401517,0,-2022000,0,80293,14000,0,3541000,0,342548.0,415837.0,611517.0,704551.0,0.0,0.0,6468492.0,25640989.0,0.0,0.0
2025-08-21,6116,3000,126000,0,6143224,0,-60000,96000,0,5020724,0,63000,30000,0,1122500,0,281548.0,355837.0,631517.0,803551.0,0.0,0.0,9666999.0,30187713.0,0.0,0.0
2025-08-22,6116,0,19000,0,1137000,0,-37667,-30000,0,-2053000,0,37667,49000,0,3190000,0,237881.0,317670.0,485517.0,795551.0,0.0,0.0,4396999.0,25746713.0,0.0,0.0
2025-08-25,6116,0,2000,0,1853000,0,0,-12000,0,-135000,0,0,14000,0,1988000,0,-482960.0,312383.0,458517.0,708551.0,0.0,0.0,2656724.0,19602713.0,0.0,0.0
2025-08-26,6116,0,2000,0,1577419,0,0,-6000,0,-1347581,0,0,8000,0,2925000,0,-177960.0,312505.0,449517.0,458551.0,0.0,0.0,-536857.0,18934132.0,0.0,0.0
2025-08-27,6116,0,161000,0,3457000,0,0,85000,0,2773000,0,0,76000,0,684000,0,-97667.0,312278.0,133000.0,317499.0,0.0,0.0,4258143.0,19224132.0,0.0,0.0
2025-08-28,6116,0,58000,0,4884000,0,0,-17000,0,3911000,0,0,75000,0,973000,0,-37667.0,312278.0,20000.0,174499.0,0.0,0.0,3148419.0,24804132.0,0.0,0.0
2025-08-29,6116,0,33000,0,1081279,0,0,26000,0,-1290721,0,0,7000,0,2372000,0,0.0,312281.0,76000.0,529499.0,0.0,0.0,3910698.0,23959411.0,0.0,0.0
2025-09-01,6116,0,251000,0,901000,0,-30024,158000,0,-1808000,0,30024,93000,0,2709000,0,-30024.0,282676.0,246000.0,879517.0,0.0,0.0,2237698.0,23082411.0,0.0,0.0
2025-09-02,6116,0,4000,0,1163000,0,-2483,4000,0,-268000,0,2483,0,0,1431000,0,-32507.0,280152.0,256000.0,909517.0,0.0,0.0,3317279.0,21143027.0,0.0,0.0
2025-09-03,6116,0,60000,0,640000,0,-1317,-216000,0,-4522000,0,1317,276000,0,5162000,0,-33824.0,278835.0,-45000.0,674517.0,0.0,0.0,-3977721.0,14323027.0,0.0,0.0
2025-09-04,6116,0,14000,0,3496000,0,-14000,-10000,0,2657000,0,14000,24000,0,839000,0,-47824.0,264835.0,-38000.0,619517.0,0.0,0.0,-5231721.0,16937027.0,0.0,0.0
2025-09-05,6116,0,27000,0,2881000,0,-588,23000,0,2019000,0,588,4000,0,862000,0,-48412.0,262469.0,-41000.0,715517.0,0.0,0.0,-1922000.0,19326914.0,0.0,0.0
2025-09-08,6116,0,19000,0,3683000,0,0,7000,0,1365000,0,0,12000,0,2318000,0,-18388.0,242469.0,-192000.0,744517.0,0.0,0.0,1251000.0,18854914.0,0.0,0.0
2025-09-09,6116,0,31000,0,1894000,0,0,27000,0,-1311000,0,0,4000,0,3205000,0,-15905.0,236469.0,-169000.0,643517.0,0.0,0.0,208000.0,12684914.0,0.0,0.0
2025-09-10,6116,0,70000,0,849004,0,0,18764,0,-1055996,0,0,51236,0,1905000,0,-14588.0,196469.0,65764.0,765281.0,0.0,0.0,3674004.0,10422918.0,0.0,0.0
2025-09-11,6116,0,122000,0,894000,0,-19000,72716,0,-3589000,0,19000,49284,0,4483000,0,-19588.0,176469.0,148480.0,761997.0,0.0,0.0,-2571996.0,5011701.0,0.0,0.0
2025-09-12,6116,0,164000,0,3156000,0,-10000,145000,0,2263000,0,10000,19000,0,893000,0,-29000.0,160469.0,270480.0,790997.0,0.0,0.0,-2327996.0,4057701.0,0.0,0.0
2025-09-15,6116,0,24000,0,585400,0,-7000,24000,0,-122600,0,7000,0,0,708000,0,-36000.0,-567372.0,287480.0,799997.0,0.0,0.0,-3815596.0,2329826.0,0.0,0.0
2025-09-16,6116,0,8000,0,1337000,0,-14000,3691,0,284000,0,14000,4309,0,1053000,0,-50000.0,-276372.0,264171.0,800688.0,0.0,0.0,-2220596.0,767826.0,0.0,0.0
2025-09-17,6116,0,271199,0,11655000,0,0,144199,0,7100600,0,0,127000,0,4554400,0,-50000.0,-196079.0,389606.0,543370.0,0.0,0.0,5936000.0,9890426.0,0.0,0.0
2025-09-18,6116,0,243706,0,6205543,0,0,194410,0,2524543,0,0,49296,0,3681000,0,-31000.0,-136079.0,511300.0,641780.0,0.0,0.0,12049543.0,7394245.0,0.0,0.0
2025-09-19,6116,0,110482,0,5180000,0,0,33482,0,-268000,0,0,77000,0,5448000,0,-21000.0,-98412.0,399782.0,705262.0,0.0,0.0,9518543.0,9179245.0,0.0,0.0
2025-09-22,6116,0,119023,0,2471000,0,-11513,9754,0,-1091000,0,11513,109269,0,3562000,0,-25513.0,-109925.0,385536.0,727016.0,0.0,0.0,8550143.0,8223245.0,0.0,0.0
2025-09-23,6116,6000,193225,0,4517986,0,-6000,131208,0,1294986,0,12000,62017,0,3223000,0,-17513.0,-115925.0,513053.0,864224.0,0.0,0.0,9561129.0,10865812.0,0.0,0.0
2025-06-25,6515,14662,5000,0,263150,168000,-3450,-2000,0,-90852,165000,18112,7000,0,354002,3000,-3450.0,-3450.0,-2000.0,-2000.0,0.0,0.0,-90852.0,-90852.0,165000.0,165000.0
2025-06-26,6515,6921,58,0,210338,19000,-29230,-8999,0,-112199,11000,36151,9057,0,322537,8000,-32680.0,-32680.0,-10999.0,-10999.0,0.0,0.0,-203051.0,-203051.0,176000.0,176000.0
2025-06-27,6515,22986,2000,0,237011,168000,8667,-13471,0,-172078,143000,14319,15471,0,409089,25000,-24013.0,-24013.0,-24470.0,-24470.0,0.0,0.0,-375129.0,-375129.0,319000.0,319000.0
2025-06-30,6515,22178,15000,0,626867,212500,6066,9000,0,-5133,108500,16112,6000,0,632000,104000,-17947.0,-17947.0,-15470.0,-15470.0,0.0,0.0,-380262.0,-380262.0,427500.0,427500.0
2025-07-01,6515,10098,9566,0,250585,17000,-24813,-434,0,-153381,-104000,34911,10000,0,403966,121000,-42760.0,-42760.0,-15904.0,-15904.0,0.0,0.0,-533643.0,-533643.0,323500.0,323500.0
2025-07-02,6515,7027,4000,0,129604,0,-9518,4000,0,-15396,-2000,16545,0,0,145000,2000,-48828.0,-52278.0,-9904.0,-11904.0,0.0,0.0,-458187.0,-549039.0,156500.0,321500.0
2025-07-03,6515,31917,18012,0,311014,30000,13568,11012,0,125329,20000,18349,7000,0,185685,10000,-6030.0,-38710.0,10107.0,-892.0,0.0,0.0,-220659.0,-423710.0,165500.0,341500.0
2025-07-04,6515,32415,13178,0,559647,63000,6048,8178,0,398221,-332000,26367,5000,0,161426,395000,-8649.0,-32662.0,31756.0,7286.0,0.0,0.0,349640.0,-25489.0,-309500.0,9500.0
2025-07-07,6515,7340,0,0,353502,3000,-17620,-18058,0,167994,-259000,24960,18058,0,185508,262000,-32335.0,-50282.0,4698.0,-10772.0,0.0,0.0,522767.0,142505.0,-677000.0,-249500.0
2025-07-08,6515,10448,20005,0,694248,0,-42681,-8078,0,95664,-306500,53129,28083,0,598584,306500,-50203.0,-92963.0,-2946.0,-18850.0,0.0,0.0,771812.0,238169.0,-879500.0,-556000.0
2025-07-09,6515,18700,15300,0,408035,18000,13466,-700,0,54407,-44000,5234,16000,0,353628,62000,-27219.0,-79497.0,-7646.0,-19550.0,0.0,0.0,841615.0,292576.0,-921500.0,-600000.0
2025-07-10,6515,9257,1093,0,383265,50000,-67,-3907,0,35646,-67000,9324,5000,0,347619,117000,-40854.0,-79564.0,-22565.0,-23457.0,0.0,0.0,751932.0,328222.0,-1008500.0,-667000.0
2025-07-11,6515,14676,5000,0,225705,10000,2983,5000,0,-130166,-8000,11693,0,0,355871,18000,-43919.0,-76581.0,-25743.0,-18457.0,0.0,0.0,223545.0,198056.0,-684500.0,-675000.0
2025-07-14,6515,9038,4000,0,280003,0,-3030,-5000,0,178141,-122000,12068,9000,0,101862,122000,-29329.0,-79611.0,-12685.0,-23457.0,0.0,0.0,233692.0,376197.0,-547500.0,-797000.0
2025-07-15,6515,17563,19,0,203250,0,7811,19,0,35015,-85000,9752,0,0,168235,85000,21163.0,-71800.0,-4588.0,-23438.0,0.0,0.0,173043.0,411212.0,-326000.0,-882000.0
2025-07-16,6515,27833,13000,0,182601,52000,-2601,12000,0,-284801,-6000,30434,1000,0,467402,58000,5096.0,-74401.0,8112.0,-11438.0,0.0,0.0,-166165.0,126411.0,-288000.0,-888000.0
2025-07-17,6515,14550,1000,0,323002,21000,-8801,-3000,0,39498,-143000,23351,4000,0,283504,164000,-3638.0,-83202.0,9019.0,-14438.0,0.0,0.0,-162313.0,165909.0,-364000.0,-1031000.0
2025-07-18,6515,4100,21,0,45000,19000,-2970,-12979,0,-12760,19000,7070,13000,0,57760,0,-9591.0,-86172.0,-8960.0,-27417.0,0.0,0.0,-44907.0,153149.0,-337000.0,-1012000.0
2025-07-21,6515,27670,4085,0,521006,22000,-4576,2085,0,87806,-276000,32246,2000,0,433200,298000,-11137.0,-90748.0,-1875.0,-25332.0,0.0,0.0,-135242.0,240955.0,-491000.0,-1288000.0
2025-07-22,6515,31410,6000,0,674400,17000,1240,0,0,141300,-181000,30170,6000,0,533100,198000,-17708.0,-89508.0,-1894.0,-25332.0,0.0,0.0,-28957.0,382255.0,-587000.0,-1469000.0
2025-07-23,6515,12100,2000,0,137719,2000,-44,-5000,0,3568,-130000,12144,7000,0,134151,132000,-15151.0,-86102.0,-18894.0,-28332.0,0.0,0.0,259412.0,476675.0,-711000.0,-1764000.0
2025-07-24,6515,27864,7000,0,221000,50000,11498,6957,0,-365500,49000,16366,43,0,586500,1000,5148.0,-45374.0,-8937.0,-12376.0,0.0,0.0,-145586.0,223374.0,-519000.0,-1726000.0
2025-07-25,6515,71270,49000,0,784232,159500,56005,46614,0,-140362,157500,15265,2386,0,924594,2000,64123.0,1964.0,50656.0,47709.0,0.0,0.0,-273188.0,255090.0,-380500.0,-1711500.0
